**********************
Inicio de la transcripción de Windows PowerShell
Hora de inicio: 20200322175037
Nombre de usuario: DESKTOP-2TAB682\HAG
Usuario RunAs: DESKTOP-2TAB682\HAG
Nombre de la configuración: 
Máquina: DESKTOP-2TAB682 (Microsoft Windows NT 10.0.18363.0)
Aplicación host: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
Id. de proceso: 7932
PSVersion: 5.1.18362.628
PSEdition: Desktop
PSCompatibleVersions: 1.0, 2.0, 3.0, 4.0, 5.0, 5.1.18362.628
BuildVersion: 10.0.18362.628
CLRVersion: 4.0.30319.42000
WSManStackVersion: 3.0
PSRemotingProtocolVersion: 2.3
SerializationVersion: 1.1.0.1
**********************
La transcripción ha comenzado. El archivo de salida es C:\Users\HAG\Documents\PowerShell_transcript.DESKTOP-2TAB682.utloSND0.20200322175037.txt
PS C:\Users\HAG> get-process |ft –Property ID,Name, Responding -AutoSize

   Id Name                                                           Responding
-a----    15/01/2020  12:40 a. m.        1106944 Windows.Media.Streaming.dll
-a----     19/03/2019  7:01 a. m.         218624 Windows.Media.Streaming.ps.dll
-a----     13/03/2020  1:18 a. m.        4348408 Windows.Mirage.dll
-a----     19/03/2019  7:01 a. m.          56320 Windows.Mirage.Internal.Capture.Pipeline.ProxyStub.dll
-a----     13/03/2020  1:18 a. m.        1000960 Windows.Mirage.Internal.dll
-a----    18/03/2019  11:44 p. m.         102400 Windows.Networking.BackgroundTransfer.BackgroundManagerPolicy.dll
-a----    18/03/2019  11:44 p. m.         503808 Windows.Networking.BackgroundTransfer.ContentPrefetchTask.dll
-a----    18/03/2019  11:44 p. m.        1057792 Windows.Networking.BackgroundTransfer.dll
-a----    18/03/2019  11:44 p. m.         767488 Windows.Networking.Connectivity.dll
-a----    18/03/2019  11:44 p. m.         936448 Windows.Networking.dll
-a----    18/03/2019  11:44 p. m.         210432 Windows.Networking.HostName.dll
-a----    18/03/2019  11:44 p. m.         417280 Windows.Networking.NetworkOperators.ESim.dll
-a----    18/03/2019  11:43 p. m.         138752 Windows.Networking.NetworkOperators.HotspotAuthentication.dll
-a----    18/03/2019  11:44 p. m.         337408 Windows.Networking.Proximity.dll
-a----    18/03/2019  11:44 p. m.         114688 Windows.Networking.ServiceDiscovery.Dnssd.dll
-a----    18/03/2019  11:44 p. m.         148480 Windows.Networking.Sockets.PushEnabledApplication.dll
-a----    18/03/2019  11:44 p. m.         569344 Windows.Networking.UX.EapRequestHandler.dll
-a----    15/08/2019  10:53 p. m.        1423872 Windows.Networking.Vpn.dll
-a----    18/03/2019  11:45 p. m.          75776 Windows.Networking.XboxLive.ProxyStub.dll
-a----    18/03/2019  11:44 p. m.         598528 Windows.Payments.dll
-a----    18/03/2019  11:44 p. m.        1027304 Windows.Perception.Stub.dll
-a----    18/03/2019  11:44 p. m.         272384 Windows.Security.Authentication.Identity.Provider.dll
-a----     13/03/2020  1:17 a. m.         914944 Windows.Security.Authentication.OnlineId.dll
-a----    15/08/2019  10:52 p. m.        1180160 Windows.Security.Authentication.Web.Core.dll
-a----    18/03/2019  11:44 p. m.         110040 Windows.Security.Credentials.UI.CredentialPicker.dll
-a----    18/03/2019  11:44 p. m.         124928 Windows.Security.Credentials.UI.UserConsentVerifier.dll
-a----    18/03/2019  11:44 p. m.          57144 Windows.Security.Integrity.dll
-a----    15/08/2019  10:53 p. m.        1084728 Windows.Services.TargetedContent.dll
-a----    18/03/2019  11:44 p. m.         239104 Windows.SharedPC.AccountManager.dll
-a----    18/03/2019  11:44 p. m.         185856 Windows.SharedPC.CredentialProvider.dll
-a----    12/07/2019  12:39 a. m.         342528 Windows.Shell.BlueLightReduction.dll
-a----    18/03/2019  11:45 p. m.          60416 Windows.Shell.Search.UriHandler.dll
-a----    18/03/2019  11:44 p. m.          96768 Windows.Shell.ServiceHostBuilder.dll
-a----    18/03/2019  11:44 p. m.          22528 Windows.Shell.StartLayoutPopulationEvents.dll
-a----    18/03/2019  11:44 p. m.        5244200 Windows.StateRepository.dll
-a----    18/03/2019  11:44 p. m.         104464 Windows.StateRepositoryBroker.dll
-a----    18/03/2019  11:44 p. m.         209424 Windows.StateRepositoryClient.dll
-a----    18/03/2019  11:44 p. m.          45568 Windows.StateRepositoryCore.dll
-a----    18/03/2019  11:44 p. m.        1274336 Windows.StateRepositoryPS.dll
-a----    18/03/2019  11:44 p. m.         208384 Windows.StateRepositoryUpgrade.dll
-a----    12/09/2019  11:12 p. m.         338800 Windows.Storage.ApplicationData.dll
-a----    18/03/2019  11:44 p. m.         179200 Windows.Storage.Compression.dll
-a----     13/03/2020  1:17 a. m.        7905784 windows.storage.dll
-a----    18/03/2019  11:44 p. m.         230400 Windows.Storage.OneCore.dll
-a----    10/10/2019  12:58 a. m.         750080 Windows.Storage.Search.dll
-a----    15/08/2019  10:52 p. m.         373248 Windows.System.Diagnostics.dll
-a----    18/03/2019  11:44 p. m.          56832 Windows.System.Diagnostics.Telemetry.PlatformTelemetryClient.dll
-a----    18/03/2019  11:44 p. m.         108032 Windows.System.Diagnostics.TraceReporting.PlatformDiagnosticActions.dll
-a----     13/02/2020  1:03 a. m.         737280 Windows.System.Launcher.dll
-a----    18/03/2019  11:45 p. m.         218624 Windows.System.Profile.HardwareId.dll
-a----    18/03/2019  11:44 p. m.          70656 Windows.System.Profile.PlatformDiagnosticsAndUsageDataSettings.dll
-a----    18/03/2019  11:44 p. m.         136192 Windows.System.Profile.RetailInfo.dll
-a----    18/03/2019  11:44 p. m.          59904 Windows.System.Profile.SystemId.dll
-a----    18/03/2019  11:44 p. m.          51200 Windows.System.Profile.SystemManufacturers.dll
-a----    18/03/2019  11:44 p. m.          23040 Windows.System.RemoteDesktop.dll
-a----    18/03/2019  11:44 p. m.         332800 Windows.System.SystemManagement.dll
-a----    18/03/2019  11:44 p. m.          91648 Windows.System.UserDeviceAssociation.dll
-a----    18/03/2019  11:44 p. m.          63488 Windows.System.UserProfile.DiagnosticsSettings.dll
-a----    18/03/2019  11:44 p. m.          93184 Windows.UI.Accessibility.dll
-a----     13/02/2020  1:03 a. m.         282112 Windows.UI.AppDefaults.dll
-a----    16/11/2019  11:25 p. m.         431616 Windows.UI.BioFeedback.dll
-a----    18/03/2019  11:44 p. m.         477696 Windows.UI.BlockedShutdown.dll
-a----     13/03/2020  1:17 a. m.         916480 Windows.UI.Core.TextInput.dll
-a----    18/03/2019  11:44 p. m.        1580544 Windows.UI.Cred.dll
-a----    18/03/2019  11:44 p. m.         306176 Windows.UI.CredDialogController.dll
-a----    10/10/2019  12:58 a. m.        1383856 Windows.UI.dll
-a----     13/02/2020  1:04 a. m.         704512 Windows.UI.FileExplorer.dll
-a----     13/03/2020  1:17 a. m.        1097728 Windows.UI.Immersive.dll
-a----    18/03/2019  11:44 p. m.        4648448 Windows.UI.Input.Inking.Analysis.dll
-a----    12/09/2019  11:12 p. m.        1783296 Windows.UI.Input.Inking.dll
-a----    18/03/2019  11:43 p. m.         200192 Windows.UI.Internal.Input.ExpressiveInput.dll
-a----    18/03/2019  11:43 p. m.          84480 Windows.UI.Internal.Input.ExpressiveInput.Resource.dll
-a----    12/07/2019  12:39 a. m.        3654656 Windows.UI.Logon.dll
-a----    18/03/2019  11:44 p. m.          84480 Windows.UI.NetworkUXController.dll
-a----    18/03/2019  11:46 p. m.        2738688 Windows.UI.PicturePassword.dll
-a----    18/03/2019  11:45 p. m.         912384 Windows.UI.Search.dll
-a----    18/03/2019  11:46 p. m.          41984 Windows.UI.Shell.dll
-a----    18/03/2019  11:44 p. m.        1657344 Windows.UI.Shell.Internal.AdaptiveCards.dll
-a----    15/08/2019  10:52 p. m.         131584 Windows.UI.Storage.dll
-a----    18/03/2019  11:44 p. m.        4851712 Windows.UI.Xaml.Controls.dll
-a----     13/02/2020  1:03 a. m.       17787904 Windows.UI.Xaml.dll
-a----    18/03/2019  11:44 p. m.        1078272 Windows.UI.Xaml.InkControls.dll
-a----    18/03/2019  11:44 p. m.        1345536 Windows.UI.Xaml.Maps.dll
-a----    18/03/2019  11:44 p. m.        1233920 Windows.UI.Xaml.Phone.dll
-a----    18/03/2019  11:44 p. m.         706048 Windows.UI.Xaml.Resources.19h1.dll
-a----    12/09/2019  11:12 p. m.          44032 Windows.UI.Xaml.Resources.Common.dll
-a----    18/03/2019  11:44 p. m.         456704 Windows.UI.Xaml.Resources.rs1.dll
-a----    18/03/2019  11:44 p. m.         508928 Windows.UI.Xaml.Resources.rs2.dll
-a----    18/03/2019  11:44 p. m.         617472 Windows.UI.Xaml.Resources.rs3.dll
-a----    18/03/2019  11:44 p. m.         645632 Windows.UI.Xaml.Resources.rs4.dll
-a----    18/03/2019  11:44 p. m.         700928 Windows.UI.Xaml.Resources.rs5.dll
-a----    18/03/2019  11:44 p. m.         301056 Windows.UI.Xaml.Resources.th.dll
-a----    18/03/2019  11:44 p. m.         241664 Windows.UI.Xaml.Resources.win81.dll
-a----    18/03/2019  11:44 p. m.         142336 Windows.UI.Xaml.Resources.win8rtm.dll
-a----    12/09/2019  11:14 p. m.         179200 Windows.UI.XamlHost.dll
-a----    18/03/2019  11:44 p. m.          61952 Windows.WARP.JITService.dll
-a----    18/03/2019  11:44 p. m.          68608 Windows.WARP.JITService.exe
-a----    18/03/2019  11:44 p. m.         231424 Windows.Web.Diagnostics.dll
-a----    18/03/2019  11:44 p. m.         758784 Windows.Web.dll
-a----    18/03/2019  11:44 p. m.        1498624 Windows.Web.Http.dll
-a----    17/06/2019  10:52 a. m.          65896 WindowsAccessBridge-64.dll
-a----    18/03/2019  11:45 p. m.          60928 WindowsActionDialog.exe
-a----     13/03/2020  1:17 a. m.        1764336 WindowsCodecs.dll
-a----    18/03/2019  11:44 p. m.         270336 WindowsCodecsExt.dll
-a----     19/03/2019  7:01 a. m.       32928616 WindowsCodecsRaw.dll
-a----    18/03/2019  11:46 p. m.           1649 WindowsCodecsRaw.txt
-a----    18/03/2019  11:44 p. m.         124928 WindowsDefaultHeatProcessor.dll
-a----     19/03/2019  7:01 a. m.          81720 windowsdefenderapplicationguardcsp.dll
-a----    18/03/2019  11:44 p. m.         809984 WindowsInternal.ComposableShell.ComposerFramework.dll
-a----    18/03/2019  11:44 p. m.         191488 WindowsInternal.ComposableShell.DesktopHosting.dll
-a----    18/03/2019  11:44 p. m.         226816 windowslivelogin.dll
-a----     13/03/2020  1:17 a. m.          67112 WindowsManagementServiceWinRt.ProxyStub.dll
-a----     13/03/2020  1:17 a. m.        1153024 windowsperformancerecordercontrol.dll
-a----    18/03/2019  11:44 p. m.            759 WindowsSecurityIcon.png
-a----    18/03/2019  11:44 p. m.          47616 WindowsUpdateElevatedInstaller.exe
-a----    18/03/2019  11:45 p. m.          90624 winethc.dll
-a----    18/03/2019  11:46 p. m.          29696 WinFax.dll
-a----     13/03/2020  1:17 a. m.         983896 winhttp.dll
-a----    18/03/2019  11:45 p. m.          99328 winhttpcom.dll
-a----    18/03/2019  11:45 p. m.         119808 WinHvEmulation.dll
-a----    16/11/2019  11:25 p. m.         126464 WinHvPlatform.dll
-a----     13/03/2020  1:17 a. m.        5040640 wininet.dll
-a----    18/03/2019  11:45 p. m.          69120 wininetlui.dll
-a----    10/10/2019  12:59 a. m.         398728 wininit.exe
-a----    18/03/2019  11:44 p. m.          45072 wininitext.dll
-a----    18/03/2019  11:44 p. m.         502272 winipcfile.dll
-a----    18/03/2019  11:44 p. m.         897536 winipcsecproc.dll
-a----    18/03/2019  11:44 p. m.          99840 winipsec.dll
-a----    18/03/2019  11:43 p. m.         148480 winjson.dll
-a----     13/02/2020  1:03 a. m.         222208 Winlangdb.dll
-a----     13/03/2020  1:17 a. m.        1757304 winload.efi
-a----     13/03/2020  1:17 a. m.        1513040 winload.exe
-a----     13/03/2020  1:17 a. m.         845312 winlogon.exe
-a----    18/03/2019  11:44 p. m.          78336 winlogonext.dll
-a----     13/03/2020  1:18 a. m.        1770552 winmde.dll
-a----    18/03/2019  11:44 p. m.          43520 winml.dll
-a----    18/03/2019  11:43 p. m.         129880 winmm.dll
-a----    18/03/2019  11:43 p. m.         169632 winmmbase.dll
-a----    18/03/2019  11:44 p. m.        2302976 winmsipc.dll
-a----    18/03/2019  11:44 p. m.          87040 WinMsoIrmProtector.dll
-a----    15/08/2019  10:53 p. m.          19968 winnlsres.dll
-a----    16/11/2019  11:24 p. m.          34816 winnsi.dll
-a----    18/03/2019  11:44 p. m.          80384 WinOpcIrmProtector.dll
-a----     17/06/2019  3:50 p. m.         194176 winquic.dll
-a----     13/03/2020  1:17 a. m.        1366128 winresume.efi
-a----     13/03/2020  1:17 a. m.        1182448 winresume.exe
-a----    18/03/2019  11:44 p. m.             33 winrm.cmd
-a----    18/03/2019  11:44 p. m.         204074 winrm.vbs
-a----    18/03/2019  11:44 p. m.          31232 winrnr.dll
-a----    18/03/2019  11:44 p. m.          50176 winrs.exe
-a----    18/03/2019  11:44 p. m.         117760 winrscmd.dll
-a----    18/03/2019  11:44 p. m.          28672 winrshost.exe
-a----    18/03/2019  11:44 p. m.           2048 winrsmgr.dll
-a----    18/03/2019  11:44 p. m.          14336 winrssrv.dll
-a----    18/03/2019  11:44 p. m.          20480 WinRTNetMUAHostServer.exe
-a----    18/03/2019  11:44 p. m.         189952 WinRtTracing.dll
-a----    18/03/2019  11:45 p. m.        2799616 WinSAT.exe
-a----    18/03/2019  11:45 p. m.         372224 WinSATAPI.dll
-a----    18/03/2019  11:44 p. m.         245760 WinSCard.dll
-a----     17/06/2019  3:50 p. m.         379192 WinSetupUI.dll
-a----    18/03/2019  11:43 p. m.          18944 winshfhc.dll
-a----    18/03/2019  11:44 p. m.         328704 winsku.dll
-a----    18/03/2019  11:44 p. m.          95232 winsockhc.dll
-a----     13/03/2020  1:17 a. m.         540672 winspool.drv
-a----    18/03/2019  11:44 p. m.         874912 winsqlite3.dll
-a----    18/03/2019  11:45 p. m.          26112 WINSRPC.DLL
-a----    18/03/2019  11:44 p. m.          62464 winsrv.dll
-a----    18/03/2019  11:44 p. m.          96256 winsrvext.dll
-a----     17/06/2019  3:50 p. m.         358944 winsta.dll
-a----    18/03/2019  11:44 p. m.         814080 WinSync.dll
-a----    18/03/2019  11:45 p. m.         236544 WinSyncMetastore.dll
-a----    18/03/2019  11:45 p. m.         136192 WinSyncProviders.dll
-a----    10/10/2019  12:58 a. m.         363624 wintrust.dll
-a----     13/03/2020  1:17 a. m.        1394168 WinTypes.dll
-a----    18/03/2019  11:44 p. m.          28160 winusb.dll
-a----    18/03/2019  11:44 p. m.          58880 winver.exe
-a----     13/03/2020  1:17 a. m.          43008 WiredNetworkCSP.dll
-a----    18/03/2019  11:44 p. m.         284672 wisp.dll
-a----    18/03/2019  11:44 p. m.          35840 witnesswmiv2provider.dll
-a----    18/03/2019  11:44 p. m.          80600 wkscli.dll
-a----    18/03/2019  11:45 p. m.         289936 wkspbroker.exe
-a----    18/03/2019  11:45 p. m.         142336 wkspbrokerAx.dll
-a----    18/03/2019  11:44 p. m.         464896 wksprt.exe
-a----    18/03/2019  11:44 p. m.          31744 wksprtPS.dll
-a----    15/08/2019  10:53 p. m.         292352 wkssvc.dll
-a----    12/07/2019  12:39 a. m.         425264 wlanapi.dll
-a----    18/03/2019  11:43 p. m.         309248 wlancfg.dll
-a----    18/03/2019  11:45 p. m.         587264 WLanConn.dll
-a----    18/03/2019  11:43 p. m.         201216 wlandlg.dll
-a----    18/03/2019  11:43 p. m.         103424 wlanext.exe
-a----    18/03/2019  11:43 p. m.         392704 wlangpui.dll
-a----    18/03/2019  11:43 p. m.         224768 WLanHC.dll
-a----    12/07/2019  12:39 a. m.          16896 wlanhlp.dll
-a----    18/03/2019  11:44 p. m.         658944 WlanMediaManager.dll
-a----    18/03/2019  11:45 p. m.         396800 WlanMM.dll
-a----    12/07/2019  12:39 a. m.         427008 wlanmsm.dll
-a----    18/03/2019  11:43 p. m.         776192 wlanpref.dll
-a----    18/03/2019  11:43 p. m.          65536 WlanRadioManager.dll
-a----    12/07/2019  12:39 a. m.         472064 wlansec.dll
-a----    12/07/2019  12:39 a. m.        2656768 wlansvc.dll
-a----    12/07/2019  12:39 a. m.          36864 wlansvcpal.dll
-a----    18/03/2019  11:43 p. m.         420352 wlanui.dll
-a----    18/03/2019  11:43 p. m.           3584 wlanutil.dll
-a----    16/11/2019  11:24 p. m.         401920 Wldap32.dll
-a----    15/08/2019  10:53 p. m.         161632 wldp.dll
-a----    18/03/2019  11:43 p. m.         121344 wlgpclnt.dll
-a----    18/03/2019  11:44 p. m.         696320 wlidcli.dll
-a----    18/03/2019  11:44 p. m.         285184 wlidcredprov.dll
-a----    18/03/2019  11:44 p. m.          99328 wlidfdp.dll
-a----    18/03/2019  11:44 p. m.          66048 wlidnsp.dll
-a----     13/03/2020  1:17 a. m.         649728 wlidprov.dll
-a----    18/03/2019  11:44 p. m.          29696 wlidres.dll
-a----     13/03/2020  1:17 a. m.        2157056 wlidsvc.dll
-a----     13/03/2020  1:17 a. m.          66336 wlrmdr.exe
-a----     17/06/2019  3:51 p. m.         737552 WMADMOD.DLL
-a----     17/06/2019  3:51 p. m.         744248 WMADMOE.DLL
-a----    18/03/2019  11:43 p. m.        1816728 WMALFXGFXDSP.dll
-a----     19/03/2019  7:01 a. m.         341056 WMASF.DLL
-a----     19/03/2019  7:01 a. m.          14336 wmcodecdspps.dll
-a----     19/03/2019  7:01 a. m.          39424 wmdmlog.dll
-a----     19/03/2019  7:01 a. m.          95744 wmdmps.dll
-a----    18/03/2019  11:45 p. m.           7680 wmdrmsdk.dll
-a----     19/03/2019  7:00 a. m.           2560 wmerror.dll
-a----    18/03/2019  11:44 p. m.           5632 wmi.dll
-a----    18/03/2019  11:43 p. m.          46592 wmiclnt.dll
-a----     17/06/2019  3:50 p. m.         420152 wmicmiplugin.dll
-a----    18/03/2019  11:44 p. m.         171520 wmidcom.dll
-a----     19/03/2019  7:01 a. m.         199168 wmidx.dll
-a----    18/03/2019  11:44 p. m.         144673 WmiMgmt.msc
-a----    18/03/2019  11:45 p. m.          29696 wmiprop.dll
-a----    18/03/2019  11:44 p. m.         210432 wmitomi.dll
-a----     19/03/2019  7:01 a. m.        1342976 WMNetMgr.dll
-a----     13/03/2020  1:18 a. m.       11607552 wmp.dll
-a----     19/03/2019  7:01 a. m.        1532928 WMPDMC.exe
-a----     19/03/2019  7:01 a. m.         364544 WmpDui.dll
-a----     19/03/2019  7:00 a. m.         218624 wmpdxm.dll
-a----     19/03/2019  7:00 a. m.         304960 wmpeffects.dll
-a----    18/03/2019  11:44 p. m.         391680 WMPhoto.dll
-a----     19/03/2019  7:00 a. m.           2560 wmploc.DLL
-a----     10/10/2019  1:00 a. m.         387832 wmpps.dll
-a----     19/03/2019  7:00 a. m.         124928 wmpshell.dll
-a----    10/10/2019  12:59 a. m.          19456 wmsgapi.dll
-a----    18/03/2019  11:44 p. m.         992768 WMSPDMOD.DLL
-a----     17/06/2019  3:51 p. m.        1248256 WMSPDMOE.DLL
-a----     10/10/2019  1:00 a. m.        2422592 WMVCORE.DLL
-a----     19/03/2019  7:01 a. m.        2589448 WMVDECOD.DLL
-a----     19/03/2019  7:01 a. m.         209920 wmvdspa.dll
-a----     19/03/2019  7:01 a. m.        2254000 WMVENCOD.DLL
-a----     19/03/2019  7:01 a. m.         343992 WMVSDECD.DLL
-a----     19/03/2019  7:01 a. m.         446976 WMVSENCD.DLL
-a----     19/03/2019  7:01 a. m.         683520 WMVXENCD.DLL
-a----     19/03/2019  7:01 a. m.          29696 WofTasks.dll
-a----    18/03/2019  11:44 p. m.          34304 WofUtil.dll
-a----     13/03/2020  1:17 a. m.          41472 WordBreakers.dll
-a----     13/03/2020  1:18 a. m.         105472 WorkFolders.exe
-a----     13/03/2020  1:18 a. m.         835584 WorkfoldersControl.dll
-a----    18/03/2019  11:45 p. m.         107520 WorkFoldersGPExt.dll
-a----    18/03/2019  11:45 p. m.          61952 WorkFoldersRes.dll
-a----     13/03/2020  1:18 a. m.         225792 WorkFoldersShell.dll
-a----     13/03/2020  1:18 a. m.        2180408 workfolderssvc.dll
-a----    12/09/2019  11:12 p. m.         245248 wosc.dll
-a----     13/02/2020  1:04 a. m.         335448 wow64.dll
-a----     13/02/2020  1:04 a. m.          20944 wow64cpu.dll
-a----    15/12/2019  12:21 p. m.         511000 wow64win.dll
-a----    18/03/2019  11:45 p. m.          17408 wowreg32.exe
-a----    18/03/2019  11:43 p. m.         435200 WpAXHolder.dll
-a----    18/03/2019  11:44 p. m.         100864 wpbcreds.dll
-a----    16/11/2019  11:23 p. m.        1687040 Wpc.dll
-a----    12/09/2019  11:12 p. m.         352256 WpcApi.dll
-a----    18/03/2019  11:43 p. m.          10143 wpcatltoast.png
-a----    16/11/2019  11:23 p. m.        2120704 WpcDesktopMonSvc.dll
-a----    16/11/2019  11:23 p. m.        1259416 WpcMon.exe
-a----    18/03/2019  11:43 p. m.           4687 wpcmon.png
-a----    18/03/2019  11:43 p. m.          39424 WpcProxyStubs.dll
-a----    16/11/2019  11:23 p. m.        1094656 WpcRefreshTask.dll
-a----    16/11/2019  11:23 p. m.         278016 WpcTok.exe
-a----    16/11/2019  11:23 p. m.         913920 WpcWebFilter.dll
-a----     10/10/2019  1:00 a. m.          83456 wpdbusenum.dll
-a----     19/03/2019  7:01 a. m.         221696 WpdMtp.dll
-a----     19/03/2019  7:01 a. m.         155136 WpdMtpUS.dll
-a----     19/03/2019  7:01 a. m.         614912 wpdshext.dll
-a----     19/03/2019  7:01 a. m.          30208 WPDShextAutoplay.exe
-a----     19/03/2019  7:01 a. m.          65536 WPDShServiceObj.dll
-a----     19/03/2019  7:01 a. m.         376832 WPDSp.dll
-a----     19/03/2019  7:01 a. m.         223232 wpd_ci.dll
-a----    12/07/2019  12:39 a. m.        1313792 wpnapps.dll
-a----    18/03/2019  11:44 p. m.         354816 wpnclient.dll
-a----     13/03/2020  1:17 a. m.        1609216 wpncore.dll
-a----    18/03/2019  11:44 p. m.          24064 wpninprc.dll
-a----    18/03/2019  11:45 p. m.          22016 wpnpinst.exe
-a----     13/03/2020  1:17 a. m.         568832 wpnprv.dll
-a----     13/03/2020  1:17 a. m.         263168 wpnservice.dll
-a----    18/03/2019  11:44 p. m.          36864 wpnsruprov.dll
-a----    18/03/2019  11:44 p. m.          82432 WpnUserService.dll
-a----    18/03/2019  11:44 p. m.          14848 WpPortingLibrary.dll
-a----    18/03/2019  11:44 p. m.          11776 WppRecorderUM.dll
-a----    18/03/2019  11:44 p. m.            724 wpr.config.xml
-a----    18/03/2019  11:44 p. m.         343552 wpr.exe
-a----    18/03/2019  11:44 p. m.         168960 WPTaskScheduler.dll
-a----    15/08/2019  10:52 p. m.        1337872 wpx.dll
-a----    18/03/2019  11:45 p. m.          11264 write.exe
-a----    18/03/2019  11:44 p. m.           4608 ws2help.dll
-a----    10/10/2019  12:59 a. m.         442704 ws2_32.dll
-a----    16/11/2019  11:23 p. m.           9216 wscadminui.exe
-a----    16/11/2019  11:23 p. m.         291256 wscapi.dll
-a----    16/11/2019  11:25 p. m.         219136 wscinterop.dll
-a----    16/11/2019  11:23 p. m.          27648 wscisvif.dll
-a----    18/03/2019  11:44 p. m.          13312 WSClient.dll
-a----    18/03/2019  11:44 p. m.          94720 WSCollect.exe
-a----    16/11/2019  11:23 p. m.          18944 wscproxystub.dll
-a----    18/03/2019  11:45 p. m.         165888 wscript.exe
-a----    16/11/2019  11:23 p. m.         322504 wscsvc.dll
-a----    16/11/2019  11:25 p. m.          83456 wscui.cpl
-a----    12/09/2019  11:12 p. m.         686080 WSDApi.dll
-a----    18/03/2019  11:45 p. m.          55296 wsdchngr.dll
-a----    18/03/2019  11:45 p. m.          91648 WSDPrintProxy.DLL
-a----    18/03/2019  11:45 p. m.          69632 WSDScanProxy.dll
-a----     13/03/2020  1:18 a. m.         668672 wsecedit.dll
-a----    18/03/2019  11:45 p. m.          80896 wsepno.dll
-a----    18/03/2019  11:44 p. m.          64000 wshbth.dll
-a----    18/03/2019  11:45 p. m.          24064 wshcon.dll
-a----    18/03/2019  11:44 p. m.          22016 wshelper.dll
-a----    18/03/2019  11:45 p. m.          99840 wshext.dll
-a----    18/03/2019  11:45 p. m.          18584 wshhyperv.dll
-a----    18/03/2019  11:44 p. m.          12800 wship6.dll
-a----    18/03/2019  11:45 p. m.         142848 wshom.ocx
-a----    18/03/2019  11:44 p. m.          19968 wshqos.dll
-a----    18/03/2019  11:45 p. m.          18432 wshrm.dll
-a----    18/03/2019  11:44 p. m.          12800 WSHTCPIP.DLL
-a----    18/03/2019  11:45 p. m.          17560 wshunix.dll
-a----    18/03/2019  11:45 p. m.          36864 wslapi.dll
-a----     13/03/2020  1:17 a. m.          32256 WsmAgent.dll
-a----    18/03/2019  11:44 p. m.           4675 wsmanconfig_schema.xml
-a----     13/03/2020  1:17 a. m.          41984 WSManHTTPConfig.exe
-a----     13/03/2020  1:17 a. m.          84992 WSManMigrationPlugin.dll
-a----     13/03/2020  1:17 a. m.         174592 WsmAuto.dll
-a----     13/03/2020  1:17 a. m.          15872 wsmplpxy.dll
-a----     13/03/2020  1:17 a. m.          46080 wsmprovhost.exe
-a----    18/03/2019  11:44 p. m.           1559 WsmPty.xsl
-a----     13/03/2020  1:17 a. m.          61952 WsmRes.dll
-a----     13/03/2020  1:17 a. m.        2808832 WsmSvc.dll
-a----    18/03/2019  11:44 p. m.           2426 WsmTxt.xsl
-a----     13/03/2020  1:17 a. m.         285184 WsmWmiPl.dll
-a----    18/03/2019  11:44 p. m.          66048 wsnmp32.dll
-a----    18/03/2019  11:44 p. m.          18944 wsock32.dll
-a----    18/03/2019  11:45 p. m.          47616 wsplib.dll
-a----     10/10/2019  1:00 a. m.        2132280 wsp_fs.dll
-a----     10/10/2019  1:00 a. m.        1788728 wsp_health.dll
-a----    18/03/2019  11:45 p. m.         955400 wsp_sr.dll
-a----     13/02/2020  1:03 a. m.          92160 wsqmcons.exe
-a----     17/06/2019  3:50 p. m.          93696 WSReset.exe
-a----    18/03/2019  11:45 p. m.          92672 WSTPager.ax
-a----    18/03/2019  11:44 p. m.          64792 wtsapi32.dll
-a----    10/10/2019  12:58 a. m.         841216 wuapi.dll
-a----    18/03/2019  11:44 p. m.          11264 wuapihost.exe
-a----     13/02/2020  1:03 a. m.          47208 wuauclt.exe
-a----     13/02/2020  1:03 a. m.        3110400 wuaueng.dll
-a----    18/03/2019  11:44 p. m.         226816 wuceffects.dll
-a----    18/03/2019  11:44 p. m.          50176 WUDFCoinstaller.dll
-a----    18/03/2019  11:44 p. m.         156744 WUDFCompanionHost.exe
-a----    18/03/2019  11:44 p. m.         256000 WUDFHost.exe
-a----    18/03/2019  11:44 p. m.         188680 WUDFPlatform.dll
-a----    18/03/2019  11:44 p. m.          55296 WudfSMCClassExt.dll
-a----    18/03/2019  11:44 p. m.         582144 WUDFx.dll
-a----    18/03/2019  11:44 p. m.         676280 WUDFx02000.dll
-a----    18/03/2019  11:44 p. m.          89088 wudriver.dll
-a----    10/10/2019  12:58 a. m.          70144 wups.dll
-a----     13/02/2020  1:03 a. m.          57856 wups2.dll
-a----    18/03/2019  11:44 p. m.         310272 wusa.exe
-a----    15/08/2019  10:53 p. m.         497664 wuuhext.dll
-a----     13/02/2020  1:03 a. m.         209920 wuuhosdeployment.dll
-a----    18/03/2019  11:45 p. m.         575488 wvc.dll
-a----    18/03/2019  11:44 p. m.         558080 WwaApi.dll
-a----    18/03/2019  11:44 p. m.          39424 WwaExt.dll
-a----    18/03/2019  11:44 p. m.         984592 WWAHost.exe
-a----    18/03/2019  11:43 p. m.         547952 WWanAPI.dll
-a----    18/03/2019  11:45 p. m.          82432 wwancfg.dll
-a----    12/07/2019  12:40 a. m.         467968 wwanconn.dll
